number,value,params_alpha,params_colsample_bytree,params_eval_metric,params_lambda,params_learning_rate,params_max_depth,params_min_child_weight,params_objective,params_subsample,params_tree_method,state
66,0.8030494924163194,0.07527969709169484,0.6712714697498657,logloss,1.6319002545770134,0.018684670187449064,20,180,binary:logistic,0.752774973822372,gpu_hist,COMPLETE
67,0.7994509781431128,0.21932654519420997,0.6652283459285473,logloss,1.3205486805165005,0.018691013418049227,7,218,binary:logistic,0.744227675157649,gpu_hist,COMPLETE
68,0.8026160877200451,0.08703474197729205,0.6418613704038503,logloss,0.0386167874497697,0.02762562094312576,20,192,binary:logistic,0.7866984586624051,gpu_hist,COMPLETE
69,0.7944289553888866,0.0738290657286362,0.4034759547040765,logloss,0.12848915486289378,0.013336880803276073,5,168,binary:logistic,0.69488994337359,gpu_hist,COMPLETE
70,0.7994942525543789,0.3035202390698591,0.6228781108176155,logloss,1.712568713468749,0.008795999008764686,15,234,binary:logistic,0.7641520531160989,gpu_hist,COMPLETE
71,0.8029954898830657,0.1195772140549137,0.66901589282822,logloss,2.2666147889079755,0.017145919552973003,20,142,binary:logistic,0.7242772347345405,gpu_hist,COMPLETE
72,0.8019275390195365,0.162232919086291,0.6780040995645841,logloss,0.8476198253067758,0.010834566420725732,20,140,binary:logistic,0.7278307932468023,gpu_hist,COMPLETE
73,0.8029229963486844,0.06162451451101027,0.6572702207181431,logloss,1.587124671867517,0.01523156225542135,20,179,binary:logistic,0.8207799238712642,gpu_hist,COMPLETE
74,0.8031668277700029,0.12052974217461822,0.5661615043198077,logloss,0.6700924726822797,0.019325763088599512,20,186,binary:logistic,0.7075846219572404,gpu_hist,COMPLETE
75,0.8016811956041116,0.42298195720221904,0.5768741636890227,logloss,0.6106257082747061,0.024952397434455015,9,201,binary:logistic,0.7503036802445863,gpu_hist,COMPLETE
76,0.8031607709217409,0.13374804882265465,0.5091187173249125,logloss,0.3190518519176687,0.019981179869760075,20,193,binary:logistic,0.7119245804153361,gpu_hist,COMPLETE
77,0.7941952233281674,0.12520816863160805,0.598714692551143,logloss,0.30381312497247925,0.020462303942941636,3,188,binary:logistic,0.704996917375555,gpu_hist,COMPLETE
78,0.8019856056432115,0.13059229369213843,0.4967709129576171,logloss,0.5210095410689557,0.032710722982342066,13,211,binary:logistic,0.6872570890038963,gpu_hist,COMPLETE
79,0.8025346169399152,0.24821688310498322,0.5114522914228001,logloss,1.0962152636464444,0.029513808648058276,20,246,binary:logistic,0.6743360798547156,gpu_hist,COMPLETE
80,0.803019693681896,0.0659236462831679,0.4547029731916233,logloss,2.614437589118019,0.023103698171298256,20,223,binary:logistic,0.6464176078305831,gpu_hist,COMPLETE
81,0.8028063109530418,0.07166834155444371,0.5633466118715876,logloss,2.4082434193627615,0.02370184467274901,20,197,binary:logistic,0.6529794654250297,gpu_hist,COMPLETE
82,0.8030039745927029,0.0487361726912809,0.4577124373751493,logloss,0.7154306907622565,0.018064919792644893,20,220,binary:logistic,0.7210379131114508,gpu_hist,COMPLETE
83,0.8033219650931287,0.04510641652162019,0.47072689968047027,logloss,0.37134541569766244,0.01988506423027376,20,222,binary:logistic,0.7862885295700885,gpu_hist,COMPLETE
84,0.8032539873176967,0.17556120437733458,0.466558085026136,logloss,0.4146183409275517,0.02250449350273966,20,252,binary:logistic,0.7872019065538189,gpu_hist,COMPLETE
85,0.8023722659979662,0.18721120226181512,0.4237649565545733,logloss,0.42328226585526607,0.03904211279616431,20,257,binary:logistic,0.7996493214042998,gpu_hist,COMPLETE
86,0.8024249188656662,0.10286124760209739,0.47065371201165995,logloss,0.10399338673615595,0.026628883570042523,11,225,binary:logistic,0.7867233149962787,gpu_hist,COMPLETE
87,0.8029041654382458,0.04038260123470376,0.5481129377238102,logloss,0.30604812022326267,0.022230018007672086,17,278,binary:logistic,0.8315119342652298,gpu_hist,COMPLETE
88,0.8031278659240633,0.07120265830685554,0.4512870014145116,logloss,0.24050057621922247,0.01952239624741213,20,243,binary:logistic,0.7546217588971541,gpu_hist,COMPLETE
89,0.803225042388819,0.026660689528723393,0.5089501102907638,logloss,0.1931903758251221,0.019559494473744492,20,249,binary:logistic,0.7548620298974552,gpu_hist,COMPLETE
90,0.801020718846416,0.02613381962485968,0.429356884000669,logloss,0.15412629844413142,0.04809348809398336,20,244,binary:logistic,0.7877804922481593,gpu_hist,COMPLETE
91,0.802700772381398,0.04789690034759352,0.5219455497199919,logloss,0.21936424716211936,0.0146023129792395,20,259,binary:logistic,0.7546661982483208,gpu_hist,COMPLETE
92,0.8031999356343631,0.08270213226478437,0.5033716324841989,logloss,0.256855332348609,0.019556921333303987,20,271,binary:logistic,0.7734827468709982,gpu_hist,COMPLETE
93,0.8032288588761769,0.0331725563924905,0.485695837889566,logloss,0.19125147184138044,0.019410558439603508,20,254,binary:logistic,0.7786499610274925,gpu_hist,COMPLETE
94,0.8032002563086649,0.03183087853500444,0.48554036445376475,logloss,0.18006708963124057,0.020982372894936263,20,287,binary:logistic,0.8106193199989201,gpu_hist,COMPLETE
95,0.800108114003137,0.034023800690417424,0.5105068297590124,logloss,0.19486135546653757,0.07972980599171452,7,297,binary:logistic,0.8495333275463341,gpu_hist,COMPLETE
96,0.8030179066242233,0.017852037046630048,0.47428633463534464,logloss,0.08525814768312458,0.02854087163756857,20,269,binary:logistic,0.8073039021118957,gpu_hist,COMPLETE
97,0.8031451939427569,0.020737360896651492,0.49629426678489386,logloss,0.05551427561449866,0.025689224126650635,20,287,binary:logistic,0.7704419812307743,gpu_hist,COMPLETE
98,0.8027078709171077,0.030197434993445512,0.48931806979551923,logloss,0.06357080134692562,0.025778456369712557,15,285,binary:logistic,0.8183438614815571,gpu_hist,COMPLETE
99,0.8008828897075837,0.021181234872615275,0.5393186531391811,logloss,0.400603128680968,0.03541259885705814,5,288,binary:logistic,0.7401450188077188,gpu_hist,COMPLETE
100,0.8031560443405531,0.052786482377465214,0.49948140136517305,logloss,0.2823896068009694,0.029786683736543567,20,269,binary:logistic,0.7722095580304563,gpu_hist,COMPLETE
101,0.8031097887208367,0.04096361672422327,0.49479295125771433,logloss,0.27471828470754767,0.030394423663266217,20,269,binary:logistic,0.7720970506991542,gpu_hist,COMPLETE
102,0.8032783168797027,0.10828370358063642,0.5260038940501459,logloss,0.1779932086330732,0.022614423014342765,20,253,binary:logistic,0.7782655530523035,gpu_hist,COMPLETE
103,0.8022437967889301,0.08911408591389236,0.5236401510881792,logloss,0.18148787776796393,0.0379454790519247,20,277,binary:logistic,0.765828705884931,gpu_hist,COMPLETE
104,0.8032580152266844,0.05410214500625725,0.5022185672133883,logloss,0.11881031017527736,0.02278068163277384,20,254,binary:logistic,0.7788608572680448,gpu_hist,COMPLETE
105,0.8032317722989293,0.05440235128882311,0.47978394079977177,logloss,0.1268864102863744,0.02261806519869591,20,255,binary:logistic,0.8093603306874739,gpu_hist,COMPLETE
106,0.801193869292398,0.1842933638837882,0.48230598545727543,logloss,0.13841803045847262,0.020365276702394356,9,253,binary:logistic,0.798895609330134,gpu_hist,COMPLETE
107,0.8030266655280981,0.11198780954541225,0.5709733121128464,logloss,0.16506449352011054,0.023125594489458876,20,263,binary:logistic,0.7097655350550386,gpu_hist,COMPLETE
108,0.7942162688256876,0.028405744913794263,0.5495835156552713,logloss,0.11227259560802101,0.021615560982431045,3,252,binary:logistic,0.8408125807051992,gpu_hist,COMPLETE
109,0.8010502722118709,0.13975352090765567,0.5285437448616341,logloss,0.07991300029119265,0.01362905035685239,13,231,binary:logistic,0.8645480638218889,gpu_hist,COMPLETE
110,0.8029855141060374,0.2604878733801443,0.43962864475044783,logloss,0.3716441883771364,0.0160395883457718,20,231,binary:logistic,0.8108586892072529,gpu_hist,COMPLETE
111,0.8028953380403018,0.04488991950899165,0.5085816681300277,logloss,0.49690801219743336,0.03217610386234403,20,264,binary:logistic,0.7798197177305882,gpu_hist,COMPLETE
112,0.8030983541345632,0.05434366244839799,0.48331804508031767,logloss,0.19508546030223467,0.027938193352796962,20,275,binary:logistic,0.8891800241575294,gpu_hist,COMPLETE
113,0.8031060573470319,0.05699839586758834,0.4625559981453524,logloss,0.2803637857340103,0.02411538209939819,20,248,binary:logistic,0.7957744967462239,gpu_hist,COMPLETE
114,0.8032655818869355,0.03711155857465655,0.5107397636503845,logloss,0.2216822976148634,0.017612442366942867,20,239,binary:logistic,0.8263642233536572,gpu_hist,COMPLETE
115,0.8030164139766192,0.03446843350141303,0.5392412391945713,logloss,0.12425593544830185,0.01744477823980256,20,238,binary:logistic,0.8184824558205869,gpu_hist,COMPLETE
116,0.8028704688082388,0.09665926234865582,0.5144979979368267,logloss,0.2310750903438106,0.021077054941961833,17,241,binary:logistic,0.7342826487386113,gpu_hist,COMPLETE
117,0.8028854139198985,0.02300609782845506,0.4730202317303126,logloss,0.35987683072983706,0.015362105414660873,20,254,binary:logistic,0.8290678871010025,gpu_hist,COMPLETE
118,0.8029944256367123,8.013165102012756,0.404693506564908,logloss,0.16244215146288496,0.018516954251513753,20,210,binary:logistic,0.7895536471415062,gpu_hist,COMPLETE
119,0.8021129386244579,0.1789054573134824,0.5583133398428287,logloss,0.0962449477866162,0.011666845282225946,20,261,binary:logistic,0.8456717276101446,gpu_hist,COMPLETE
120,0.801914424503148,0.08388960421291013,0.44460385354952536,logloss,0.49668807735021775,0.01992343292818823,11,236,binary:logistic,0.8086727813180578,gpu_hist,COMPLETE
121,0.8032353842304113,0.03811631963235525,0.5033085021041823,logloss,0.2458591338818003,0.022647933748721122,20,291,binary:logistic,0.7586772323420174,gpu_hist,COMPLETE
122,0.8032403855507378,0.04071938244388525,0.534952079583069,logloss,0.20734784700690645,0.022171566398123815,20,279,binary:logistic,0.7627532804860999,gpu_hist,COMPLETE
123,0.8032263432312332,0.02953562933960969,0.5850565156532491,logloss,0.22456958196847548,0.022504811797104535,20,291,binary:logistic,0.7574573422185541,gpu_hist,COMPLETE
124,0.8033407611843865,0.027553004738499004,0.533655143629748,logloss,0.20665513111465444,0.023106414455190502,20,294,binary:logistic,0.757804250149588,gpu_hist,COMPLETE
125,0.8031615277348894,0.03587508608047712,0.6002338216617149,logloss,0.14262800928376995,0.022944944485401332,20,294,binary:logistic,0.7628868099710544,gpu_hist,COMPLETE
126,0.8032569746835292,0.02906962498561224,0.5820217384703253,logloss,0.20508982279274807,0.025154904679410527,20,294,binary:logistic,0.7440447754027043,gpu_hist,COMPLETE
127,0.8029663074862851,0.025781042888295275,0.5333177798033968,logloss,0.21519110162944927,0.025589115045427272,20,281,binary:logistic,0.742387559394118,gpu_hist,COMPLETE
128,0.8013069746332732,0.015941831683305967,0.5554001414015121,logloss,0.1214836181752391,0.026816621465302472,7,300,binary:logistic,0.7599643507172327,gpu_hist,COMPLETE
129,0.8031471372235771,0.04040700599792159,0.5864226754384625,logloss,0.2072562110954867,0.023527589058963586,20,291,binary:logistic,0.7482856201533812,gpu_hist,COMPLETE
130,0.8023197018401662,0.018677263598572913,0.5864250372770061,logloss,0.15205052033728134,0.017361492787851738,15,281,binary:logistic,0.7298112649286124,gpu_hist,COMPLETE
131,0.8032417580476476,0.029133052394206896,0.46574556238423126,logloss,0.10178799897550916,0.021916922042800765,20,291,binary:logistic,0.7935570592908926,gpu_hist,COMPLETE
132,0.8033110089300276,0.02887412001875217,0.46355284167322414,logloss,0.09472240468786709,0.02428896943851597,20,293,binary:logistic,0.7844774909035762,gpu_hist,COMPLETE
133,0.8031970517452508,0.045574470380517075,0.4634078504502579,logloss,0.1057723666679393,0.022533907741208985,20,295,binary:logistic,0.7917789688105492,gpu_hist,COMPLETE
134,0.8030718636582345,0.03024365772675149,0.42664427118580966,logloss,0.06714001993150422,0.031372820690309784,20,291,binary:logistic,0.8281966184880108,gpu_hist,COMPLETE
135,0.8031579554722078,0.038061262745061775,0.4708466643336361,logloss,0.08329464967357687,0.02509458559898034,20,276,binary:logistic,0.799580269155499,gpu_hist,COMPLETE
136,0.8030964960217861,0.06025170121560398,0.522982477222118,logloss,0.1373980973420297,0.028213629450261048,20,298,binary:logistic,0.7810126957540533,gpu_hist,COMPLETE
137,0.7981826333039426,0.021459845293555796,0.6146500126739732,logloss,0.055939680526928215,0.02206701299225332,5,281,binary:logistic,0.7766972588106734,gpu_hist,COMPLETE
138,0.8018204325494456,0.02349742785414462,0.5436238145334015,logloss,0.24366683936282477,0.024688657750625023,9,300,binary:logistic,0.7424506951698117,gpu_hist,COMPLETE
139,0.7932531075672298,0.0491987133705541,0.4864850532511315,logloss,0.33730497941354937,0.00194447954499689,20,273,binary:logistic,0.7622929197139567,gpu_hist,COMPLETE
140,0.7972116605611659,0.029769559851768154,0.44294624241906827,logloss,0.09822778497715806,0.033361566924191,3,284,binary:logistic,0.7814770229688113,gpu_hist,COMPLETE
141,0.8030944980873848,0.025552417326059423,0.5026583823974331,logloss,0.17848993320818018,0.01744827898783356,20,265,binary:logistic,0.753529150614599,gpu_hist,COMPLETE
142,0.8030057103751814,0.0347237153312062,0.5214335569699899,logloss,0.4424048930777646,0.027098202032679097,20,248,binary:logistic,0.7961248619899711,gpu_hist,COMPLETE
143,0.8031140754578506,0.010305661539813929,0.4580193143171593,logloss,0.11805651102601741,0.02114524942380728,20,289,binary:logistic,0.7192537540957293,gpu_hist,COMPLETE
144,0.8029690775455559,0.019032783834855436,0.47568612114504455,logloss,0.257178663316861,0.015859774497282812,20,259,binary:logistic,0.7603225695984606,gpu_hist,COMPLETE
145,0.8031938647821425,0.01334637163440185,0.5335107222649897,logloss,0.16944233335399284,0.02381868568143327,20,255,binary:logistic,0.8181362708419909,gpu_hist,COMPLETE
146,0.8031289889652462,0.04191929925816442,0.49260521163322457,logloss,0.2099650385241373,0.018919874690178102,20,265,binary:logistic,0.7345906364542845,gpu_hist,COMPLETE
147,0.8031662161185097,0.027700020391065113,0.511934971093282,logloss,0.14286778562083843,0.029672778255702217,20,293,binary:logistic,0.7793400696088663,gpu_hist,COMPLETE
148,0.8030920647769986,0.05992454123341567,0.5769222547086974,logloss,0.3838851920396699,0.021633118567136574,20,250,binary:logistic,0.7918227016293248,gpu_hist,COMPLETE
149,0.8028103505774035,0.034601558577314985,0.45844141777543757,logloss,0.2821218419028959,0.02521292142657179,17,228,binary:logistic,0.8056423201988684,gpu_hist,COMPLETE
150,0.8020317173545453,0.05052265725667326,0.4146805550285685,logloss,0.08052505225397012,0.018138821250775407,13,283,binary:logistic,0.7503195246926314,gpu_hist,COMPLETE
151,0.8031390319830711,0.023897541794751804,0.4830207533151677,logloss,0.17681259551790332,0.021227112183402817,20,287,binary:logistic,0.8048503508814896,gpu_hist,COMPLETE
152,0.8033474162250845,0.03232085738721736,0.49685042746159797,logloss,0.22006908826168095,0.02264517985306849,20,275,binary:logistic,0.8226542045357276,gpu_hist,COMPLETE
153,0.8032558324073374,0.02959338682321472,0.4984833249269317,logloss,0.22467389233354945,0.023790858962250694,20,274,binary:logistic,0.8544642645544287,gpu_hist,COMPLETE
154,0.8031419194685308,0.040399175564704515,0.5011374519804732,logloss,0.22212400531852053,0.027230598945766425,20,278,binary:logistic,0.8299835773012888,gpu_hist,COMPLETE
155,0.8029742761200833,0.03112047076474902,0.5338248228306725,logloss,0.3166407599187882,0.02983443339854158,20,269,binary:logistic,0.8922349639460674,gpu_hist,COMPLETE
156,0.8033795926899813,0.06930945287972583,0.47261821930432074,logloss,0.10972912711131241,0.022803185027579647,20,291,binary:logistic,0.8412881914169833,gpu_hist,COMPLETE
157,0.8022287756635659,0.05949890325456289,0.47124118548559346,logloss,0.09025057699296367,0.034944020854271854,11,275,binary:logistic,0.8598708568423121,gpu_hist,COMPLETE
158,0.8032814767067359,0.07026845275177541,0.43574039856025204,logloss,0.11904147895988956,0.023888526143623762,20,300,binary:logistic,0.8802054155623693,gpu_hist,COMPLETE
159,0.8031934121327925,0.07170107049686658,0.42877528232773265,logloss,0.114137849504938,0.024067918520809778,20,295,binary:logistic,0.912656803980417,gpu_hist,COMPLETE
160,0.8031022204258824,0.10115326153870745,0.4487120514394454,logloss,0.04918300789216339,0.02646757339856694,20,283,binary:logistic,0.8755113286665935,gpu_hist,COMPLETE
161,0.8032322077294043,0.04868400962933603,0.48713523716247825,logloss,0.1478501906638574,0.0205774653819237,20,299,binary:logistic,0.8384696721446818,gpu_hist,COMPLETE
